transaction_id,donor_id,channel,transaction_date,amount,is_recurring,is_first_donation
txn_00000315,25c0e6b159c6,event_in_person,2023-12-30,796.3,False,False
txn_00003545,0c854213a048,organic_social,2023-12-30,49.99,False,True
txn_00000983,d417354f56da,organic_social,2023-12-31,5.0,False,True
txn_00004388,f51323ae365b,organic_social,2023-12-31,12.48,False,True
txn_00000195,db2895a47a08,direct_referral,2023-12-31,547.11,True,False
txn_00002348,fd45b7bdbf89,email_campaign,2023-12-31,313.2,False,True
txn_00001827,e10f7a8109fe,direct_referral,2023-12-31,611.92,False,False
txn_00001103,3d39c4289e4f,direct_referral,2023-12-31,654.32,True,False
txn_00000467,98deb0189945,direct_referral,2023-12-31,364.8,True,True
txn_00001739,c3bc48517e7f,event_in_person,2023-12-31,769.86,True,False
txn_00002436,1bdb6f1ac2e6,event_in_person,2023-12-31,726.7,False,True
txn_00003834,12f80f19f98f,direct_referral,2023-12-31,182.8,True,True
txn_00003014,884b191a38e7,organic_social,2023-12-31,126.39,False,True
txn_00001358,6f5da81ea34f,event_in_person,2023-12-31,729.19,False,False
txn_00003273,182c7ebb898c,paid_social,2024-01-01,30.58,False,True
txn_00002242,45bffef1e15a,event_in_person,2024-01-01,316.34,False,False
txn_00002927,a6151ec980b2,email_campaign,2024-01-01,180.72,False,False
txn_00000792,8c28f1843fbb,paid_social,2024-01-01,75.27,False,True
txn_00004438,3b2442c476fa,direct_referral,2024-01-01,193.06,True,False
txn_00001134,d218e5737a54,organic_social,2024-01-01,31.83,False,False
txn_00000410,37cb0dd054a7,paid_social,2024-01-02,57.9,False,True
txn_00000882,8ba312c8d94f,email_campaign,2024-01-02,235.43,False,False
txn_00003922,29ab92923d88,event_in_person,2024-01-02,564.77,True,False
txn_00001075,8efd9bff7561,direct_referral,2024-01-02,208.88,False,False
txn_00003622,b6045de4c8f0,email_campaign,2024-01-03,181.1,False,False
txn_00002287,0dce5f2b9c2b,email_campaign,2024-01-03,174.03,False,True
txn_00001817,b4be98d962f1,event_in_person,2024-01-03,562.9,True,False
txn_00002813,98012f485ad0,direct_referral,2024-01-03,452.08,False,False
txn_00004027,6c5fea1815b0,email_campaign,2024-01-03,203.45,False,False
txn_00001869,59aabc04f19f,direct_referral,2024-01-04,256.61,False,True
txn_00003589,6a0c684aeaf5,organic_social,2024-01-04,20.95,False,True
txn_00004608,3bc2ed64573e,email_campaign,2024-01-04,121.45,False,False
txn_00002548,f5583f34170d,email_campaign,2024-01-04,82.61,False,False
txn_00000847,cbefeccfea12,organic_social,2024-01-04,39.11,False,True
txn_00002716,b9201cde1d7a,event_in_person,2024-01-04,499.14,True,True
txn_00001641,80cf2ad17ee6,paid_social,2024-01-04,53.13,False,True
txn_00002895,f9af6bf9b214,organic_social,2024-01-04,29.57,False,True
txn_00003692,25bf9bafef95,email_campaign,2024-01-04,290.01,False,True
txn_00001850,45606adb66c1,direct_mail,2024-01-05,126.59,False,True
txn_00001829,1d76e562ff66,paid_social,2024-01-05,11.47,False,True
txn_00002760,239c0a998237,paid_social,2024-01-05,25.33,False,True
txn_00000200,faae3d3712ec,event_in_person,2024-01-05,578.57,False,True
txn_00002677,41310398e8fe,event_in_person,2024-01-05,322.36,True,False
txn_00001469,34f5ed77e393,event_in_person,2024-01-05,244.86,True,False
txn_00003247,1b149a974210,event_in_person,2024-01-05,600.3,False,False
txn_00001089,33f422da3c1d,organic_social,2024-01-06,68.26,False,True
txn_00002904,06ff921f34f3,event_in_person,2024-01-06,469.7,True,False
txn_00002712,36ed94c90d82,email_campaign,2024-01-06,235.16,True,True
txn_00003003,5244338b71cd,email_campaign,2024-01-06,395.72,False,True
txn_00001513,9f775423bc0e,event_in_person,2024-01-06,428.72,False,False
txn_00002949,0e84a131542b,organic_social,2024-01-06,10.07,True,True
txn_00001863,c8e730b9e092,organic_social,2024-01-06,17.8,False,True
txn_00001412,dcd10cfada77,email_campaign,2024-01-06,195.34,True,False
txn_00004335,7ca97b97e610,email_campaign,2024-01-07,141.14,False,False
txn_00003400,1163443909e6,direct_mail,2024-01-07,67.2,True,False
txn_00003491,7cfad4838f41,email_campaign,2024-01-07,154.09,False,False
txn_00001290,53ef972c843c,direct_referral,2024-01-07,182.37,False,False
txn_00003660,0fa23aec8f2c,event_in_person,2024-01-08,412.99,False,False
txn_00004600,4eeed8aaaba3,paid_social,2024-01-08,5.0,False,True
txn_00002845,1efc9e3842e6,paid_social,2024-01-08,15.98,False,True
txn_00003368,93d41f67ad41,email_campaign,2024-01-09,108.75,False,False
txn_00000776,57969496c630,event_in_person,2024-01-09,643.72,False,False
txn_00002873,0291a8f1edcf,email_campaign,2024-01-09,239.28,False,False
txn_00004223,06c63969ff65,organic_social,2024-01-09,123.35,False,True
txn_00001682,4ab8264b07ea,paid_social,2024-01-09,81.8,False,True
txn_00000851,e9d0de048203,paid_social,2024-01-09,63.01,False,True
txn_00004196,706a25275be8,paid_social,2024-01-09,76.14,False,True
txn_00003690,c2030ebbde22,organic_social,2024-01-09,110.22,False,True
txn_00002628,994d3a9abd25,paid_social,2024-01-10,52.54,False,True
txn_00001147,cf11d064e832,event_in_person,2024-01-10,234.74,False,True
txn_00003187,0deb9a1d56c6,email_campaign,2024-01-10,170.09,False,False
txn_00001789,aec7405c41ec,email_campaign,2024-01-10,178.83,False,True
txn_00003499,0bd57f2a392d,event_in_person,2024-01-10,488.28,True,False
txn_00002307,6ed3b955e4e5,organic_social,2024-01-10,10.35,False,True
txn_00000764,2761a6cd8a0c,paid_social,2024-01-11,68.6,False,True
txn_00002115,f718918c0a69,direct_referral,2024-01-11,155.66,False,False
txn_00003627,adf914547a32,email_campaign,2024-01-11,202.47,True,False
txn_00001270,802b62e11ec8,event_in_person,2024-01-11,117.85,False,True
txn_00000243,072501324a82,direct_referral,2024-01-11,326.34,True,False
txn_00003510,d4f5fde14294,organic_social,2024-01-11,107.9,False,True
txn_00004225,bb0330794160,email_campaign,2024-01-12,234.38,False,True
txn_00002744,8ba61485ed9f,organic_social,2024-01-13,110.53,False,True
txn_00004316,216cb0a32dd6,event_in_person,2024-01-13,404.75,True,False
txn_00001396,94534fa17c41,email_campaign,2024-01-13,392.85,False,True
txn_00001770,fdb633f2a42b,paid_social,2024-01-13,54.54,False,True
txn_00000966,b6a281dc4604,organic_social,2024-01-14,56.88,False,False
txn_00002330,f507c47992f2,email_campaign,2024-01-14,224.79,False,False
txn_00000123,0b9623d7f0f2,email_campaign,2024-01-14,82.25,False,False
txn_00002773,4362b94d0cad,email_campaign,2024-01-14,121.91,True,True
txn_00002154,73e787bda9d5,event_in_person,2024-01-14,199.7,False,True
txn_00002915,fcbf95a444b0,organic_social,2024-01-14,50.75,True,True
txn_00000537,37638f8de7fc,email_campaign,2024-01-15,96.81,True,True
txn_00003973,6d69747a4d45,paid_social,2024-01-15,88.98,False,True
txn_00004412,135aa42dff6f,direct_referral,2024-01-15,58.41,True,False
txn_00001109,9ea8a561b84c,organic_social,2024-01-15,62.44,False,True
txn_00000590,1b74aca9f612,direct_referral,2024-01-15,293.4,False,False
txn_00003759,039f83d7ede5,email_campaign,2024-01-16,86.82,False,False
txn_00002431,d999281d41c0,organic_social,2024-01-16,100.69,False,True
txn_00000433,a5856d04ceb9,organic_social,2024-01-16,111.4,False,True
txn_00001423,64bedaa73a3f,direct_referral,2024-01-16,102.73,True,True
txn_00003604,a70ddf0e5258,organic_social,2024-01-16,22.2,True,True
txn_00002319,09a46a326ef1,organic_social,2024-01-16,52.69,False,True
txn_00003251,924f04855382,organic_social,2024-01-16,109.96,False,True
txn_00002791,e0622dda3742,event_in_person,2024-01-16,403.43,False,False
txn_00002285,62e175ee257c,direct_mail,2024-01-16,111.92,False,False
txn_00000148,a644ea676814,direct_referral,2024-01-16,225.37,False,False
txn_00000816,31d263090025,organic_social,2024-01-17,147.6,False,True
txn_00002573,284aab3b54c1,direct_referral,2024-01-17,281.05,True,True
txn_00001121,2e3c013380b7,email_campaign,2024-01-17,179.77,True,True
txn_00001342,14988a9a02a6,email_campaign,2024-01-17,214.89,True,True
txn_00001692,9d0d8eb87272,organic_social,2024-01-17,111.09,False,True
txn_00004287,d1c4749f6a70,email_campaign,2024-01-17,246.84,False,False
txn_00002954,d272d9c49bf5,organic_social,2024-01-17,115.08,False,True
txn_00003448,0a5231235971,organic_social,2024-01-17,43.97,False,True
txn_00000398,50ca3ec42b44,event_in_person,2024-01-17,522.15,False,False
txn_00002989,38d7876b0ecb,email_campaign,2024-01-18,138.72,False,True
txn_00000032,ed401cea8a88,organic_social,2024-01-18,30.66,False,False
txn_00002939,4cbcc113a093,paid_social,2024-01-18,5.0,False,True
txn_00002802,716990b52732,organic_social,2024-01-18,48.82,False,True
txn_00000050,d4e700bf8d0a,organic_social,2024-01-18,5.0,False,True
txn_00000865,141a872d027d,direct_referral,2024-01-18,324.02,False,False
txn_00000376,0fbf7fe601a3,direct_mail,2024-01-18,69.54,False,False
txn_00003165,917dd5562b5c,organic_social,2024-01-18,144.51,False,True
txn_00001730,5984fa0987f4,paid_social,2024-01-18,5.0,False,True
txn_00000262,d5e03b7d036e,organic_social,2024-01-19,68.14,False,True
txn_00000867,866b7393c2fb,paid_social,2024-01-19,20.61,False,True
txn_00001707,d104b4de7aa4,event_in_person,2024-01-19,462.13,False,False
txn_00003737,196e9f4e479d,organic_social,2024-01-19,24.71,False,False
txn_00003716,df6ceacbbfe3,email_campaign,2024-01-19,125.64,False,True
txn_00004084,c66e3823eac9,organic_social,2024-01-19,116.7,False,True
txn_00001151,afc92977cbac,direct_referral,2024-01-19,507.67,False,True
txn_00002176,d19be3132633,paid_social,2024-01-19,68.88,False,False
txn_00003158,d007a6fc6267,direct_referral,2024-01-19,413.6,True,True
txn_00001494,0ff9e213b799,email_campaign,2024-01-19,81.81,True,False
txn_00001053,7d3ea6b607e5,direct_referral,2024-01-19,650.33,True,True
txn_00000340,c486dd5f4e5d,paid_social,2024-01-20,62.4,False,True
txn_00000658,8d01352d9c8d,paid_social,2024-01-20,66.46,False,True
txn_00002999,b18a83e1da06,email_campaign,2024-01-20,281.47,False,False
txn_00000038,4f3cf67a9e31,organic_social,2024-01-20,13.5,False,True
txn_00002464,ce8e1b8567f2,direct_referral,2024-01-20,197.74,True,True
txn_00002444,994d74c53798,direct_mail,2024-01-20,141.37,False,True
txn_00003525,af2bbbe6f9bf,organic_social,2024-01-20,108.96,False,True
txn_00001126,6f871e9beec5,email_campaign,2024-01-20,397.75,True,True
txn_00000305,b6a27748b073,organic_social,2024-01-20,21.97,False,True
txn_00003734,113ae835cdab,event_in_person,2024-01-20,251.32,False,False
txn_00001820,4fe1b9e5c101,email_campaign,2024-01-20,259.67,False,True
txn_00001226,f395f749af46,email_campaign,2024-01-21,241.44,True,False
txn_00003207,173d104eef42,direct_referral,2024-01-21,388.51,False,False
txn_00001615,2e4641bcf354,email_campaign,2024-01-21,177.39,False,False
txn_00001624,12f9933e88bf,paid_social,2024-01-21,58.28,False,True
txn_00003340,d68281125ae9,event_in_person,2024-01-21,431.42,True,False
txn_00000823,0015e4d8743f,email_campaign,2024-01-21,47.42,False,False
txn_00003170,eceef9cb8456,event_in_person,2024-01-22,670.1,False,False
txn_00003593,778595d28710,email_campaign,2024-01-22,189.51,False,False
txn_00001376,ce33e16c462f,email_campaign,2024-01-22,186.5,False,True
txn_00004555,f4ec9a899eb7,paid_social,2024-01-22,75.08,False,True
txn_00003943,567434cc2e96,email_campaign,2024-01-22,12.15,False,False
txn_00000762,3be4d7fe849f,email_campaign,2024-01-22,132.67,False,True
txn_00003874,fb81e7e27af2,organic_social,2024-01-23,105.93,False,True
txn_00002042,3c9c3705c415,organic_social,2024-01-23,92.55,True,True
txn_00000510,5b22dd760e06,paid_social,2024-01-23,58.5,False,False
txn_00002764,31961355c4d7,paid_social,2024-01-23,48.45,False,True
txn_00004044,583e0a766c92,organic_social,2024-01-23,109.88,False,True
txn_00001556,ae361aba11b4,organic_social,2024-01-23,113.1,False,True
txn_00002854,2b9f7559d4a5,email_campaign,2024-01-23,111.36,False,True
txn_00004572,5cfbb47d1a7d,paid_social,2024-01-23,84.09,False,True
txn_00003800,a73445cd0a43,direct_referral,2024-01-23,48.53,False,True
txn_00003321,9391c8c20b94,paid_social,2024-01-23,66.66,False,True
txn_00000475,0c2ce6ffc6d3,organic_social,2024-01-24,50.87,False,True
txn_00001853,abb65267ba58,direct_referral,2024-01-24,371.12,True,False
txn_00000617,eda83a96872b,direct_referral,2024-01-24,337.88,False,False
txn_00002606,303ecf791e8c,email_campaign,2024-01-24,312.83,False,True
txn_00002655,890495b45dd2,organic_social,2024-01-24,113.74,False,False
txn_00004008,861847b7e022,event_in_person,2024-01-24,294.66,False,False
txn_00000687,eb6a5c41f0c7,direct_referral,2024-01-24,432.11,True,False
txn_00004495,ba3cb0de0e1c,organic_social,2024-01-25,85.69,False,True
txn_00000730,9db296e84a78,direct_referral,2024-01-25,309.75,False,False
txn_00003060,541b436017cc,email_campaign,2024-01-25,41.31,False,True
txn_00002045,a0ecd237c789,direct_referral,2024-01-25,250.3,False,True
txn_00000570,6a51631f18a2,organic_social,2024-01-25,71.17,False,False
txn_00004121,764857bece5d,email_campaign,2024-01-25,236.9,False,False
txn_00001732,008307338e6d,paid_social,2024-01-25,13.81,False,False
txn_00000063,0b1762be9425,paid_social,2024-01-26,33.82,False,True
txn_00003610,87d65c6fedd7,event_in_person,2024-01-26,486.17,True,False
txn_00000463,ae9ccf433857,direct_referral,2024-01-26,5.0,False,False
txn_00003417,fefcbb435302,direct_referral,2024-01-26,283.87,True,False
txn_00000448,6f6fdbfd2d3a,event_in_person,2024-01-26,269.79,False,True
txn_00003865,8a8796f332d4,paid_social,2024-01-26,62.19,False,True
txn_00003581,4007810a5642,direct_referral,2024-01-26,443.36,False,True
txn_00003961,1714efc377ef,paid_social,2024-01-26,83.17,False,True
txn_00002312,8fbcf4599a15,organic_social,2024-01-26,14.46,False,True
txn_00000567,9796ef9fe751,organic_social,2024-01-26,80.39,False,True
txn_00003923,29ab92923d88,event_in_person,2024-01-27,495.37,False,False
txn_00002730,6454d2f90186,paid_social,2024-01-27,106.08,False,True
txn_00000316,25c0e6b159c6,event_in_person,2024-01-27,150.78,False,False
txn_00002088,063c187b0698,paid_social,2024-01-27,61.94,False,True
txn_00001359,6f5da81ea34f,event_in_person,2024-01-27,278.94,True,False
txn_00003877,e3396a5caa10,organic_social,2024-01-28,5.0,False,True
txn_00003466,e92b1d9e3b61,event_in_person,2024-01-28,327.27,False,True
txn_00001740,c3bc48517e7f,event_in_person,2024-01-28,294.48,True,False
txn_00000468,98deb0189945,direct_referral,2024-01-28,177.62,False,False
txn_00004394,39e8b2272f84,paid_social,2024-01-28,106.99,False,True
txn_00004133,b08f4dfad37c,email_campaign,2024-01-28,116.9,True,False
txn_00000396,958092ccf71d,email_campaign,2024-01-28,288.61,False,True
txn_00001076,8efd9bff7561,direct_referral,2024-01-28,476.19,False,False
txn_00000022,1a05c78283f7,email_campaign,2024-01-28,93.31,False,True
txn_00003698,62da0aaa3392,email_campaign,2024-01-28,156.29,False,False
txn_00001117,42df82ea798f,email_campaign,2024-01-28,227.11,True,False
txn_00000765,1be274eba7d4,organic_social,2024-01-29,17.89,False,True
txn_00002324,7e451e6fe3ac,email_campaign,2024-01-29,119.82,True,False
txn_00003656,204b13df87d6,paid_social,2024-01-29,79.58,False,True
txn_00000324,52380afc8d39,organic_social,2024-01-29,40.39,False,False
txn_00000985,f82b7cc17889,paid_social,2024-01-29,81.51,False,True
txn_00001716,2888e6b91b5b,email_campaign,2024-01-29,109.97,False,True
txn_00003192,87f1bc9973c3,direct_mail,2024-01-29,218.32,False,False
txn_00002610,839fc4fa4542,direct_referral,2024-01-29,74.16,False,False
txn_00002971,6bb72939b73a,email_campaign,2024-01-29,203.88,False,False
txn_00001199,b8b3b26c0583,organic_social,2024-01-29,28.53,False,True
txn_00004380,04d0b82565fc,organic_social,2024-01-30,24.2,False,True
txn_00001544,c5402fc53bdf,organic_social,2024-01-30,90.42,True,True
txn_00002620,229995c38943,organic_social,2024-01-30,64.94,False,True
txn_00003071,b629d0bae3ee,direct_referral,2024-01-30,516.6,True,True
txn_00002484,16318251eb95,direct_referral,2024-01-30,93.28,True,False
txn_00000196,db2895a47a08,direct_referral,2024-01-30,345.43,False,False
txn_00001957,02c9116d648f,email_campaign,2024-01-30,142.78,True,False
txn_00000548,bb246f849a4b,direct_referral,2024-01-30,474.06,True,False
txn_00002243,45bffef1e15a,event_in_person,2024-01-30,425.55,True,False
txn_00002264,b1f58e311cdd,email_campaign,2024-01-31,92.99,False,True
txn_00003405,ab3683437e8a,email_campaign,2024-01-31,110.22,True,False
txn_00001851,45606adb66c1,direct_mail,2024-01-31,125.86,False,False
txn_00002555,874b7f82481e,direct_referral,2024-01-31,362.87,False,True
txn_00001818,b4be98d962f1,event_in_person,2024-01-31,419.07,True,False
txn_00004028,6c5fea1815b0,email_campaign,2024-01-31,176.43,False,False
txn_00003648,9616615706be,paid_social,2024-02-01,74.95,False,True
txn_00000304,39736c77ec0f,email_campaign,2024-02-01,159.69,True,True
txn_00001343,3416bfd3e9bf,paid_social,2024-02-01,70.91,False,True
txn_00003452,c6a2af44d3b7,paid_social,2024-02-01,85.07,False,True
txn_00001514,9f775423bc0e,event_in_person,2024-02-01,91.92,False,False
txn_00002349,fd45b7bdbf89,email_campaign,2024-02-01,194.36,False,False
txn_00001413,dcd10cfada77,email_campaign,2024-02-01,119.23,False,False
txn_00001291,53ef972c843c,direct_referral,2024-02-01,85.92,False,False
txn_00003248,1b149a974210,event_in_person,2024-02-02,358.39,False,False
txn_00002814,98012f485ad0,direct_referral,2024-02-02,345.08,True,False
txn_00000201,faae3d3712ec,event_in_person,2024-02-02,186.88,False,False
txn_00002643,9239fa8927bc,email_campaign,2024-02-02,160.52,False,True
txn_00002678,41310398e8fe,event_in_person,2024-02-03,5.0,True,False
txn_00002717,504cfaaf1c46,organic_social,2024-02-03,143.3,False,True
txn_00002858,927ab834941b,organic_social,2024-02-03,76.79,False,True
txn_00002437,1bdb6f1ac2e6,event_in_person,2024-02-03,397.87,True,False
txn_00002649,2cafefdcf564,organic_social,2024-02-03,80.42,False,True
txn_00003193,ea083a1c263d,email_campaign,2024-02-03,171.87,False,True
txn_00001205,9652f5b15535,email_campaign,2024-02-03,185.74,False,True
txn_00004439,3b2442c476fa,direct_referral,2024-02-04,311.44,False,False
txn_00002772,88fc2bd631f5,paid_social,2024-02-04,28.89,False,True
txn_00002081,000388073368,paid_social,2024-02-04,16.61,False,True
txn_00000300,91d83e225184,paid_social,2024-02-04,47.68,False,True
txn_00003401,1163443909e6,direct_mail,2024-02-04,173.87,False,False
txn_00001658,d1cbd6a93d56,event_in_person,2024-02-04,686.13,False,True
txn_00003983,2d873acf237b,email_campaign,2024-02-04,176.24,False,True
txn_00003691,c2030ebbde22,organic_social,2024-02-05,60.3,False,False
txn_00004336,7ca97b97e610,email_campaign,2024-02-05,252.2,False,False
txn_00000883,8ba312c8d94f,email_campaign,2024-02-05,136.5,False,False
txn_00003000,7ee7ac5ea1d2,email_campaign,2024-02-05,261.76,False,True
txn_00001830,1bc1012a71fb,paid_social,2024-02-06,57.88,False,True
txn_00004614,1e8e99aa9184,paid_social,2024-02-06,43.36,False,True
txn_00002020,890d67bae2d0,paid_social,2024-02-06,61.03,False,True
txn_00000244,072501324a82,direct_referral,2024-02-06,515.19,True,False
txn_00002094,14b7dcef6990,organic_social,2024-02-07,76.35,False,True
txn_00001870,59aabc04f19f,direct_referral,2024-02-07,276.8,False,False
txn_00004609,3bc2ed64573e,email_campaign,2024-02-07,68.07,False,False
txn_00002272,11ecad839780,email_campaign,2024-02-07,150.82,False,True
txn_00003947,7a900fe333b0,direct_mail,2024-02-07,254.26,False,True
txn_00000766,5a6b5b49179a,organic_social,2024-02-08,100.24,False,True
txn_00000901,b52c68037a48,email_campaign,2024-02-08,160.82,False,True
txn_00000047,d9214738faa4,paid_social,2024-02-08,95.99,False,True
txn_00001790,aec7405c41ec,email_campaign,2024-02-08,172.1,True,False
txn_00000263,f508b85bf086,organic_social,2024-02-08,88.1,False,True
txn_00000777,57969496c630,event_in_person,2024-02-08,247.65,False,False
txn_00004269,f7f97d1ff28d,paid_social,2024-02-08,93.0,False,True
txn_00001470,34f5ed77e393,event_in_person,2024-02-08,69.27,False,False
txn_00003661,0fa23aec8f2c,event_in_person,2024-02-09,263.79,True,False
txn_00002916,dccb7faaedd4,direct_referral,2024-02-09,409.5,True,True
txn_00001406,db6f7d7d6ea4,paid_social,2024-02-09,79.35,False,True
txn_00002116,f718918c0a69,direct_referral,2024-02-09,289.6,False,False
txn_00003492,7cfad4838f41,email_campaign,2024-02-09,182.1,True,False
txn_00002601,b937145d9b5a,paid_social,2024-02-09,5.0,False,True
txn_00002846,92d8da74c224,direct_mail,2024-02-09,192.81,False,True
txn_00004226,bb0330794160,email_campaign,2024-02-09,260.41,True,False
txn_00002276,53261e1a8952,email_campaign,2024-02-09,288.8,True,True
txn_00002713,36ed94c90d82,email_campaign,2024-02-09,5.0,False,False
txn_00003500,0bd57f2a392d,event_in_person,2024-02-10,237.51,False,False
txn_00002216,3fb51506b595,organic_social,2024-02-10,5.0,False,True
txn_00002711,fe3fe6f180ab,paid_social,2024-02-10,59.46,False,True
txn_00001639,d77964cd2bc8,direct_referral,2024-02-10,391.04,False,True
txn_00001023,415c8a1c41fc,organic_social,2024-02-10,45.19,False,True
txn_00000275,ba61f6a85a3c,paid_social,2024-02-10,49.26,False,True
txn_00004413,135aa42dff6f,direct_referral,2024-02-11,29.01,False,False
txn_00003372,959df5a2a3d2,organic_social,2024-02-11,146.88,False,True
txn_00004317,216cb0a32dd6,event_in_person,2024-02-11,318.46,True,False
txn_00004574,e7a7e1fd6416,organic_social,2024-02-11,66.85,False,True
txn_00000087,f4ea97fa785b,direct_mail,2024-02-11,37.51,False,True
txn_00003012,676f91e272c7,organic_social,2024-02-11,118.62,False,True
txn_00003309,abdd4a412c3e,paid_social,2024-02-11,68.13,False,True
txn_00000149,a644ea676814,direct_referral,2024-02-11,489.59,False,False
txn_00004469,696abaf7e008,email_campaign,2024-02-11,188.38,False,True
txn_00000806,ef82d5c84836,email_campaign,2024-02-12,226.93,False,True
txn_00002774,4362b94d0cad,email_campaign,2024-02-12,129.03,False,False
txn_00002331,f507c47992f2,email_campaign,2024-02-12,128.05,True,False
txn_00002874,0291a8f1edcf,email_campaign,2024-02-12,126.57,False,False
txn_00001284,8fb5fd592e3c,organic_social,2024-02-13,77.7,False,True
txn_00000399,50ca3ec42b44,event_in_person,2024-02-13,307.5,True,False
txn_00003258,2bb6263d93cc,paid_social,2024-02-13,64.56,False,True
txn_00002621,7c0f680f0bb2,organic_social,2024-02-13,36.57,False,True
txn_00001054,7d3ea6b607e5,direct_referral,2024-02-13,289.32,True,False
txn_00000870,87c4da037d8a,email_campaign,2024-02-13,260.59,False,True
txn_00000978,443edecdcd52,organic_social,2024-02-14,45.17,False,True
txn_00002841,d3a998dba5c0,paid_social,2024-02-14,55.29,False,True
txn_00000044,7dcd1294f96f,paid_social,2024-02-14,46.18,False,True
txn_00000538,37638f8de7fc,email_campaign,2024-02-14,138.42,False,False
txn_00001167,434a0f30ac68,paid_social,2024-02-14,62.74,False,True
txn_00002261,1f335418cfd1,paid_social,2024-02-14,20.86,False,True
txn_00000124,0b9623d7f0f2,email_campaign,2024-02-14,135.55,True,False
txn_00001152,afc92977cbac,direct_referral,2024-02-14,517.8,False,False
txn_00002465,ce8e1b8567f2,direct_referral,2024-02-15,111.26,True,False
txn_00003747,e2dffd3b3a68,direct_referral,2024-02-15,153.35,False,True
txn_00003860,310ced6f4d94,organic_social,2024-02-15,86.57,False,True
txn_00000747,50bfc6b7c6d7,organic_social,2024-02-15,97.36,False,True
txn_00002427,0de425920efd,paid_social,2024-02-15,5.18,False,True
txn_00001368,27257b584236,paid_social,2024-02-15,22.98,False,True
txn_00003481,838427af2b7a,paid_social,2024-02-15,51.99,False,True
txn_00000591,1b74aca9f612,direct_referral,2024-02-15,252.12,False,False
txn_00003111,44cc75e8f260,paid_social,2024-02-15,110.38,False,True
txn_00004490,cc0ca75bd06c,email_campaign,2024-02-15,102.89,False,True
txn_00000571,6addea2412f0,paid_social,2024-02-16,75.34,False,True
txn_00002990,38d7876b0ecb,email_campaign,2024-02-16,224.29,False,False
txn_00003208,173d104eef42,direct_referral,2024-02-16,234.07,False,False
txn_00000850,2638011bc892,direct_referral,2024-02-16,690.81,False,True
txn_00003687,dd08ad09b921,organic_social,2024-02-16,93.48,False,True
txn_00003903,0858b9a1fce9,event_in_person,2024-02-17,472.83,True,True
txn_00001821,c196e95cf161,paid_social,2024-02-17,41.32,False,True
txn_00003890,0bcf46ade34e,organic_social,2024-02-17,67.26,True,True
txn_00003944,567434cc2e96,email_campaign,2024-02-17,157.07,True,False
txn_00004288,d1c4749f6a70,email_campaign,2024-02-17,175.61,False,False
txn_00003386,714514b5f608,organic_social,2024-02-17,84.5,False,True
txn_00000426,f735bc1c3048,event_in_person,2024-02-18,465.48,True,True
txn_00002792,e0622dda3742,event_in_person,2024-02-18,608.4,False,False
txn_00003717,df6ceacbbfe3,email_campaign,2024-02-18,200.4,False,False
txn_00000033,ed401cea8a88,organic_social,2024-02-18,18.11,False,False
txn_00001479,055e90b2c773,email_campaign,2024-02-18,145.42,False,True
txn_00002046,a0ecd237c789,direct_referral,2024-02-19,34.32,True,False
txn_00001227,f395f749af46,email_campaign,2024-02-19,199.9,False,False
txn_00004379,4a6313c95f99,paid_social,2024-02-19,66.25,False,True
txn_00000634,13b8990514ca,organic_social,2024-02-19,32.56,False,True
txn_00003745,e84ae819b6c0,paid_social,2024-02-19,63.98,False,True
txn_00001196,774d97bd2562,email_campaign,2024-02-19,51.8,True,True
txn_00004009,861847b7e022,event_in_person,2024-02-20,401.51,False,False
txn_00002656,890495b45dd2,organic_social,2024-02-20,89.14,False,False
txn_00002093,e1a671549153,event_in_person,2024-02-20,226.31,False,True
txn_00004459,506208629f87,organic_social,2024-02-20,17.01,False,True
txn_00000281,3ffdc8a4292b,paid_social,2024-02-20,35.2,False,True
txn_00001599,03b8a72eb85f,organic_social,2024-02-20,98.02,False,True
txn_00001000,98d3f80832dc,email_campaign,2024-02-20,118.38,False,True
txn_00000824,0015e4d8743f,email_campaign,2024-02-20,209.18,True,False
txn_00002950,296c41ca5c1c,paid_social,2024-02-21,34.6,False,True
txn_00001616,2e4641bcf354,email_campaign,2024-02-21,185.51,False,False
txn_00004264,fdf5db851bfa,email_campaign,2024-02-21,234.34,False,True
txn_00002769,f6daafcb9b13,paid_social,2024-02-21,5.0,False,True
txn_00003654,d6fa9fd79931,paid_social,2024-02-21,54.61,False,True
txn_00003735,113ae835cdab,event_in_person,2024-02-21,295.83,True,False
txn_00003611,87d65c6fedd7,event_in_person,2024-02-22,378.96,True,False
txn_00003699,62da0aaa3392,email_campaign,2024-02-22,146.42,False,False
txn_00000317,25c0e6b159c6,event_in_person,2024-02-22,249.16,True,False
txn_00000618,eda83a96872b,direct_referral,2024-02-22,319.71,False,False
txn_00001495,0ff9e213b799,email_campaign,2024-02-22,144.23,False,False
txn_00003582,4007810a5642,direct_referral,2024-02-22,247.12,True,False
txn_00004017,cb3fae986d8a,paid_social,2024-02-22,81.25,False,True
txn_00000969,85133aa2d846,direct_referral,2024-02-22,108.12,True,True
txn_00002083,863ea619c6c8,direct_referral,2024-02-22,463.99,False,True
txn_00000731,9db296e84a78,direct_referral,2024-02-23,84.36,False,False
txn_00003418,fefcbb435302,direct_referral,2024-02-23,51.38,False,False
txn_00001197,0ce5f20def69,paid_social,2024-02-23,8.02,False,True
